trade_week,操作,ETF名称,ts_code,板块,上周权重(%),本周权重(%),Δ权重(pp),Gate,Regime_csi
2025-11-14,🟢 BUY,化工ETF,159870.SZ,周期资源,0.0,5.22,5.22,RISK-ON,OFF
2025-11-14,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,5.22,5.22,RISK-ON,OFF
2025-11-14,🟡 REBAL,红利ETF,515080.SH,红利,10.68,5.22,-5.46,RISK-ON,OFF
2025-11-14,🔴 SELL,煤炭ETF,515220.SH,周期资源,5.34,0.0,-5.34,RISK-ON,OFF
2025-11-14,🟡 REBAL,通信ETF,515880.SH,通信光模块,5.34,5.22,-0.12,RISK-ON,OFF
2025-11-14,🟡 REBAL,石油ETF,561360.SH,周期资源,5.34,5.22,-0.12,RISK-ON,OFF
2025-11-21,🔴 SELL,电网设备ETF,159326.SZ,新能源,5.22,0.0,-5.22,RISK-ON,OFF
2025-11-21,🔴 SELL,光伏ETF,159857.SZ,新能源,10.44,0.0,-10.44,RISK-ON,OFF
2025-11-21,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,9.53,9.53,RISK-ON,OFF
2025-11-21,🟡 REBAL,化工ETF,159870.SZ,周期资源,5.22,4.76,-0.46,RISK-ON,OFF
2025-11-21,🟢 BUY,酒ETF,512690.SH,大消费,0.0,4.76,4.76,RISK-ON,OFF
2025-11-21,🔴 SELL,新能源车ETF,515030.SH,新能源,5.22,0.0,-5.22,RISK-ON,OFF
2025-11-21,🟡 REBAL,红利ETF,515080.SH,红利,5.22,4.76,-0.46,RISK-ON,OFF
2025-11-21,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,4.76,4.76,RISK-ON,OFF
2025-11-21,🔴 SELL,通信ETF,515880.SH,通信光模块,5.22,0.0,-5.22,RISK-ON,OFF
2025-11-21,🟢 BUY,建材ETF,516750.SH,地产链,0.0,4.76,4.76,RISK-ON,OFF
2025-11-21,🟡 REBAL,石油ETF,561360.SH,周期资源,5.22,4.76,-0.46,RISK-ON,OFF
2025-11-28,🟡 REBAL,畜牧ETF,159867.SZ,农业,9.53,9.61,0.08,RISK-ON,OFF
2025-11-28,🔴 SELL,化工ETF,159870.SZ,周期资源,4.76,0.0,-4.76,RISK-ON,OFF
2025-11-28,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,4.8,4.8,RISK-ON,OFF
2025-11-28,🟢 BUY,有色ETF,159980.SZ,周期资源,0.0,4.8,4.8,RISK-ON,OFF
2025-11-28,🔴 SELL,酒ETF,512690.SH,大消费,4.76,0.0,-4.76,RISK-ON,OFF
2025-11-28,🟡 REBAL,红利ETF,515080.SH,红利,4.76,4.8,0.04,RISK-ON,OFF
2025-11-28,🟢 BUY,食品ETF,515170.SH,大消费,0.0,4.8,4.8,RISK-ON,OFF
2025-11-28,🔴 SELL,钢铁ETF,515210.SH,周期资源,4.76,0.0,-4.76,RISK-ON,OFF
2025-11-28,🟡 REBAL,建材ETF,516750.SH,地产链,4.76,4.8,0.04,RISK-ON,OFF
2025-11-28,🟡 REBAL,石油ETF,561360.SH,周期资源,4.76,4.8,0.04,RISK-ON,OFF
2025-12-05,🟢 BUY,航空航天ETF,159227.SZ,高端制造,0.0,9.6,9.6,RISK-ON,OFF
2025-12-05,🔴 SELL,畜牧ETF,159867.SZ,农业,9.61,0.0,-9.61,RISK-ON,OFF
2025-12-05,🔴 SELL,黄金ETF,159934.SZ,周期资源,4.8,0.0,-4.8,RISK-ON,OFF
2025-12-05,🟡 REBAL,有色ETF,159980.SZ,周期资源,4.8,9.6,4.79,RISK-ON,OFF
2025-12-05,🔴 SELL,红利ETF,515080.SH,红利,4.8,0.0,-4.8,RISK-ON,OFF
2025-12-05,🔴 SELL,食品ETF,515170.SH,大消费,4.8,0.0,-4.8,RISK-ON,OFF
2025-12-05,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,4.8,4.8,RISK-ON,OFF
2025-12-05,🔴 SELL,建材ETF,516750.SH,地产链,4.8,0.0,-4.8,RISK-ON,OFF
2025-12-05,🟢 BUY,家电ETF,561120.SH,大消费,0.0,9.6,9.6,RISK-ON,OFF
2025-12-12,🟡 REBAL,航空航天ETF,159227.SZ,高端制造,9.6,9.62,0.02,RISK-ON,OFF
2025-12-12,🟢 BUY,消费电子ETF,159779.SZ,AI数字,0.0,4.81,4.81,RISK-ON,OFF
2025-12-12,🟢 BUY,云计算ETF,159890.SZ,AI数字,0.0,9.62,9.62,RISK-ON,OFF
2025-12-12,🟡 REBAL,有色ETF,159980.SZ,周期资源,9.6,4.81,-4.79,RISK-ON,OFF
2025-12-12,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,4.81,4.81,RISK-ON,OFF
2025-12-12,🟡 REBAL,通信ETF,515880.SH,通信光模块,4.8,4.81,0.01,RISK-ON,OFF
2025-12-12,🔴 SELL,家电ETF,561120.SH,大消费,9.6,0.0,-9.6,RISK-ON,OFF
2025-12-12,🔴 SELL,石油ETF,561360.SH,周期资源,4.8,0.0,-4.8,RISK-ON,OFF
2025-12-19,🟡 REBAL,航空航天ETF,159227.SZ,高端制造,9.62,9.75,0.13,RISK-ON,OFF
2025-12-19,🟡 REBAL,消费电子ETF,159779.SZ,AI数字,4.81,4.87,0.07,RISK-ON,OFF
2025-12-19,🟢 BUY,游戏ETF,159869.SZ,AI数字,0.0,4.87,4.87,RISK-ON,OFF
2025-12-19,🟡 REBAL,云计算ETF,159890.SZ,AI数字,9.62,4.87,-4.74,RISK-ON,OFF
2025-12-19,🟡 REBAL,有色ETF,159980.SZ,周期资源,4.81,4.87,0.07,RISK-ON,OFF
2025-12-19,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,4.81,4.87,0.07,RISK-ON,OFF
2025-12-19,🟡 REBAL,通信ETF,515880.SH,通信光模块,4.81,4.87,0.07,RISK-ON,OFF
2025-12-26,🟡 REBAL,航空航天ETF,159227.SZ,高端制造,9.75,9.7,-0.05,RISK-ON,OFF
2025-12-26,🟢 BUY,电网设备ETF,159326.SZ,新能源,0.0,4.85,4.85,RISK-ON,OFF
2025-12-26,🔴 SELL,消费电子ETF,159779.SZ,AI数字,4.87,0.0,-4.87,RISK-ON,OFF
2025-12-26,🔴 SELL,游戏ETF,159869.SZ,AI数字,4.87,0.0,-4.87,RISK-ON,OFF
2025-12-26,🟢 BUY,化工ETF,159870.SZ,周期资源,0.0,4.85,4.85,RISK-ON,OFF
2025-12-26,🔴 SELL,云计算ETF,159890.SZ,AI数字,4.87,0.0,-4.87,RISK-ON,OFF
2025-12-26,🟡 REBAL,有色ETF,159980.SZ,周期资源,4.87,4.85,-0.02,RISK-ON,OFF
2025-12-26,🔴 SELL,半导体ETF,512480.SH,半导体芯片,4.87,0.0,-4.87,RISK-ON,OFF
2025-12-26,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,4.85,4.85,RISK-ON,OFF
2025-12-26,🟡 REBAL,通信ETF,515880.SH,通信光模块,4.87,4.85,-0.02,RISK-ON,OFF
2025-12-26,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,4.85,4.85,RISK-ON,OFF
2025-12-31,🔴 SELL,电网设备ETF,159326.SZ,新能源,4.85,0.0,-4.85,RISK-ON,OFF
2025-12-31,🔴 SELL,化工ETF,159870.SZ,周期资源,4.85,0.0,-4.85,RISK-ON,OFF
2025-12-31,🟢 BUY,云计算ETF,159890.SZ,AI数字,0.0,9.71,9.71,RISK-ON,OFF
2025-12-31,🔴 SELL,有色ETF,159980.SZ,周期资源,4.85,0.0,-4.85,RISK-ON,OFF
2025-12-31,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,4.85,4.85,RISK-ON,OFF
2026-01-09,🟡 REBAL,航空航天ETF,159227.SZ,高端制造,9.71,9.17,-0.53,RISK-ON,OFF
2026-01-09,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,9.17,9.17,RISK-ON,OFF
2026-01-09,🔴 SELL,云计算ETF,159890.SZ,AI数字,9.71,0.0,-9.71,RISK-ON,OFF
2026-01-09,🔴 SELL,半导体ETF,512480.SH,半导体芯片,4.85,0.0,-4.85,RISK-ON,OFF
2026-01-09,🟡 REBAL,军工ETF,512660.SH,高端制造,4.85,4.59,-0.27,RISK-ON,OFF
2026-01-09,🟢 BUY,软件ETF,515230.SH,AI数字,0.0,4.59,4.59,RISK-ON,OFF
2026-01-09,🔴 SELL,通信ETF,515880.SH,通信光模块,4.85,0.0,-4.85,RISK-ON,OFF
2026-01-09,🟡 REBAL,石油ETF,561360.SH,周期资源,4.85,4.59,-0.27,RISK-ON,OFF
2026-01-09,🟢 BUY,科创芯片ETF,589100.SH,半导体芯片,0.0,4.59,4.59,RISK-ON,OFF
2026-01-16,🔴 SELL,航空航天ETF,159227.SZ,高端制造,9.17,0.0,-9.17,RISK-ON,OFF
2026-01-16,🟢 BUY,电网设备ETF,159326.SZ,新能源,0.0,4.54,4.54,RISK-ON,OFF
2026-01-16,🟡 REBAL,稀土ETF,159713.SZ,周期资源,9.17,4.54,-4.63,RISK-ON,OFF
2026-01-16,🟢 BUY,云计算ETF,159890.SZ,AI数字,0.0,4.54,4.54,RISK-ON,OFF
2026-01-16,🟡 REBAL,军工ETF,512660.SH,高端制造,4.59,4.54,-0.04,RISK-ON,OFF
2026-01-16,🟡 REBAL,软件ETF,515230.SH,AI数字,4.59,9.08,4.5,RISK-ON,OFF
2026-01-16,🔴 SELL,石油ETF,561360.SH,周期资源,4.59,0.0,-4.59,RISK-ON,OFF
2026-01-16,🟡 REBAL,科创芯片ETF,589100.SH,半导体芯片,4.59,9.08,4.5,RISK-ON,OFF
2026-01-23,🟢 BUY,航空航天ETF,159227.SZ,高端制造,0.0,4.54,4.54,RISK-ON,OFF
2026-01-23,🔴 SELL,电网设备ETF,159326.SZ,新能源,4.54,0.0,-4.54,RISK-ON,OFF
2026-01-23,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,4.54,4.54,RISK-ON,OFF
2026-01-23,🔴 SELL,军工ETF,512660.SH,高端制造,4.54,0.0,-4.54,RISK-ON,OFF
2026-01-23,🟡 REBAL,软件ETF,515230.SH,AI数字,9.08,4.54,-4.54,RISK-ON,OFF
2026-01-23,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,4.54,4.54,RISK-ON,OFF
2026-01-30,🔴 SELL,航空航天ETF,159227.SZ,高端制造,4.54,0.0,-4.54,RISK-ON,OFF
2026-01-30,🔴 SELL,稀土ETF,159713.SZ,周期资源,4.54,0.0,-4.54,RISK-ON,OFF
2026-01-30,🔴 SELL,光伏ETF,159857.SZ,新能源,4.54,0.0,-4.54,RISK-ON,OFF
2026-01-30,🟡 REBAL,云计算ETF,159890.SZ,AI数字,4.54,4.5,-0.05,RISK-ON,OFF
2026-01-30,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,4.5,4.5,RISK-ON,OFF
2026-01-30,🔴 SELL,软件ETF,515230.SH,AI数字,4.54,0.0,-4.54,RISK-ON,OFF
2026-01-30,🟢 BUY,AI_ETF,515980.SH,AI数字,0.0,4.5,4.5,RISK-ON,OFF
2026-01-30,🟢 BUY,建材ETF,516750.SH,地产链,0.0,8.99,8.99,RISK-ON,OFF
2026-01-30,🟡 REBAL,石油ETF,561360.SH,周期资源,4.54,4.5,-0.05,RISK-ON,OFF
2026-01-30,🟡 REBAL,科创芯片ETF,589100.SH,半导体芯片,9.09,8.99,-0.1,RISK-ON,OFF
2026-02-06,🟢 BUY,电网设备ETF,159326.SZ,新能源,0.0,4.32,4.32,RISK-ON,OFF
2026-02-06,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,4.32,4.32,RISK-ON,OFF
2026-02-06,🔴 SELL,云计算ETF,159890.SZ,AI数字,4.5,0.0,-4.5,RISK-ON,OFF
2026-02-06,🔴 SELL,黄金ETF,159934.SZ,周期资源,4.5,0.0,-4.5,RISK-ON,OFF
2026-02-06,🟢 BUY,红利ETF,515080.SH,红利,0.0,8.64,8.64,RISK-ON,OFF
2026-02-06,🔴 SELL,AI_ETF,515980.SH,AI数字,4.5,0.0,-4.5,RISK-ON,OFF
2026-02-06,🟡 REBAL,建材ETF,516750.SH,地产链,8.99,8.64,-0.35,RISK-ON,OFF
2026-02-06,🟡 REBAL,石油ETF,561360.SH,周期资源,4.5,8.64,4.15,RISK-ON,OFF
2026-02-06,🔴 SELL,科创芯片ETF,589100.SH,半导体芯片,8.99,0.0,-8.99,RISK-ON,OFF
2026-02-13,🟡 REBAL,电网设备ETF,159326.SZ,新能源,4.32,4.42,0.1,RISK-ON,OFF
2026-02-13,🔴 SELL,光伏ETF,159857.SZ,新能源,4.32,0.0,-4.32,RISK-ON,OFF
2026-02-13,🟡 REBAL,红利ETF,515080.SH,红利,8.64,8.85,0.2,RISK-ON,OFF
2026-02-13,🟢 BUY,煤炭ETF,515220.SH,周期资源,0.0,4.42,4.42,RISK-ON,OFF
2026-02-13,🟡 REBAL,建材ETF,516750.SH,地产链,8.64,8.85,0.2,RISK-ON,OFF
2026-02-13,🟡 REBAL,石油ETF,561360.SH,周期资源,8.64,8.85,0.2,RISK-ON,OFF
2026-02-27,🔴 SELL,电网设备ETF,159326.SZ,新能源,4.42,0.0,-4.42,RISK-ON,OFF
2026-02-27,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,4.94,4.94,RISK-ON,OFF
2026-02-27,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,4.94,4.94,RISK-ON,OFF
2026-02-27,🟡 REBAL,红利ETF,515080.SH,红利,8.85,4.94,-3.91,RISK-ON,OFF
2026-02-27,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,4.94,4.94,RISK-ON,OFF
2026-02-27,🟡 REBAL,煤炭ETF,515220.SH,周期资源,4.42,4.94,0.52,RISK-ON,OFF
2026-02-27,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,4.94,4.94,RISK-ON,OFF
2026-02-27,🔴 SELL,建材ETF,516750.SH,地产链,8.85,0.0,-8.85,RISK-ON,OFF
2026-02-27,🟡 REBAL,石油ETF,561360.SH,周期资源,8.85,9.88,1.03,RISK-ON,OFF
2026-03-06,🟢 BUY,电网设备ETF,159326.SZ,新能源,0.0,5.57,5.57,RISK-ON,OFF
2026-03-06,🟡 REBAL,稀土ETF,159713.SZ,周期资源,4.94,5.57,0.63,RISK-ON,OFF
2026-03-06,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,5.57,5.57,RISK-ON,OFF
2026-03-06,🔴 SELL,畜牧ETF,159867.SZ,农业,4.94,0.0,-4.94,RISK-ON,OFF
2026-03-06,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,5.57,5.57,RISK-ON,OFF
2026-03-06,🟡 REBAL,红利ETF,515080.SH,红利,4.94,5.57,0.63,RISK-ON,OFF
2026-03-06,🟡 REBAL,钢铁ETF,515210.SH,周期资源,4.94,5.57,0.63,RISK-ON,OFF
2026-03-06,🔴 SELL,煤炭ETF,515220.SH,周期资源,4.94,0.0,-4.94,RISK-ON,OFF
2026-03-06,🔴 SELL,通信ETF,515880.SH,通信光模块,4.94,0.0,-4.94,RISK-ON,OFF
2026-03-06,🟡 REBAL,石油ETF,561360.SH,周期资源,9.88,11.15,1.27,RISK-ON,OFF
2026-03-13,🟡 REBAL,电网设备ETF,159326.SZ,新能源,5.57,5.6,0.02,RISK-ON,OFF
2026-03-13,🔴 SELL,稀土ETF,159713.SZ,周期资源,5.57,0.0,-5.57,RISK-ON,OFF
2026-03-13,🔴 SELL,光伏ETF,159857.SZ,新能源,5.57,0.0,-5.57,RISK-ON,OFF
2026-03-13,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,11.19,11.19,RISK-ON,OFF
2026-03-13,🔴 SELL,军工ETF,512660.SH,高端制造,5.57,0.0,-5.57,RISK-ON,OFF
2026-03-13,🟡 REBAL,红利ETF,515080.SH,红利,5.57,5.6,0.02,RISK-ON,OFF
2026-03-13,🟡 REBAL,钢铁ETF,515210.SH,周期资源,5.57,5.6,0.02,RISK-ON,OFF
2026-03-13,🟢 BUY,煤炭ETF,515220.SH,周期资源,0.0,11.19,11.19,RISK-ON,OFF
2026-03-13,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,5.6,5.6,RISK-ON,OFF
2026-03-13,🔴 SELL,石油ETF,561360.SH,周期资源,11.15,0.0,-11.15,RISK-ON,OFF
2026-03-20,🔴 SELL,电网设备ETF,159326.SZ,新能源,5.6,0.0,-5.6,RISK-ON,OFF
2026-03-20,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,11.1,11.1,RISK-ON,OFF
2026-03-20,🟡 REBAL,畜牧ETF,159867.SZ,农业,11.19,11.1,-0.09,RISK-ON,OFF
2026-03-20,🟡 REBAL,红利ETF,515080.SH,红利,5.6,11.1,5.51,RISK-ON,OFF
2026-03-20,🔴 SELL,钢铁ETF,515210.SH,周期资源,5.6,0.0,-5.6,RISK-ON,OFF
2026-03-20,🟡 REBAL,煤炭ETF,515220.SH,周期资源,11.19,5.55,-5.64,RISK-ON,OFF
2026-03-20,🟡 REBAL,通信ETF,515880.SH,通信光模块,5.6,5.55,-0.05,RISK-ON,OFF
2026-03-27,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,11.11,11.11,RISK-ON,OFF
2026-03-27,🟡 REBAL,光伏ETF,159857.SZ,新能源,11.1,5.55,-5.55,RISK-ON,OFF
2026-03-27,🔴 SELL,畜牧ETF,159867.SZ,农业,11.1,0.0,-11.1,RISK-ON,OFF
2026-03-27,🟢 BUY,创新药ETF,159992.SZ,医疗,0.0,5.55,5.55,RISK-ON,OFF
2026-03-27,🟢 BUY,银行ETF,512800.SH,大金融,0.0,5.55,5.55,RISK-ON,OFF
2026-03-27,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,5.55,5.55,RISK-ON,OFF
2026-03-27,🟡 REBAL,红利ETF,515080.SH,红利,11.1,5.55,-5.55,RISK-ON,OFF
2026-03-27,🔴 SELL,煤炭ETF,515220.SH,周期资源,5.55,0.0,-5.55,RISK-ON,OFF
2026-04-03,🔴 SELL,电池ETF,159755.SZ,新能源,11.11,0.0,-11.11,RISK-ON,OFF
2026-04-03,🔴 SELL,光伏ETF,159857.SZ,新能源,5.55,0.0,-5.55,RISK-ON,OFF
2026-04-03,🟢 BUY,医疗器械ETF,159883.SZ,医疗,0.0,5.6,5.6,RISK-ON,OFF
2026-04-03,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,5.6,5.6,RISK-ON,OFF
2026-04-03,🟡 REBAL,创新药ETF,159992.SZ,医疗,5.55,11.2,5.64,RISK-ON,OFF
2026-04-03,🔴 SELL,银行ETF,512800.SH,大金融,5.55,0.0,-5.55,RISK-ON,OFF
2026-04-03,🟡 REBAL,新能源车ETF,515030.SH,新能源,5.55,5.6,0.05,RISK-ON,OFF
2026-04-03,🟡 REBAL,红利ETF,515080.SH,红利,5.55,5.6,0.05,RISK-ON,OFF
2026-04-03,🟢 BUY,食品ETF,515170.SH,大消费,0.0,5.6,5.6,RISK-ON,OFF
2026-04-03,🟡 REBAL,通信ETF,515880.SH,通信光模块,5.55,5.6,0.05,RISK-ON,OFF
2026-04-10,🟢 BUY,消费电子ETF,159779.SZ,AI数字,0.0,5.66,5.66,RISK-ON,OFF
2026-04-10,🔴 SELL,医疗器械ETF,159883.SZ,医疗,5.6,0.0,-5.6,RISK-ON,OFF
2026-04-10,🟡 REBAL,非银ETF,159892.SZ,大金融,5.6,5.66,0.07,RISK-ON,OFF
2026-04-10,🟡 REBAL,创新药ETF,159992.SZ,医疗,11.2,11.33,0.13,RISK-ON,OFF
2026-04-10,🔴 SELL,新能源车ETF,515030.SH,新能源,5.6,0.0,-5.6,RISK-ON,OFF
2026-04-10,🔴 SELL,红利ETF,515080.SH,红利,5.6,0.0,-5.6,RISK-ON,OFF
2026-04-10,🔴 SELL,食品ETF,515170.SH,大消费,5.6,0.0,-5.6,RISK-ON,OFF
2026-04-10,🟡 REBAL,通信ETF,515880.SH,通信光模块,5.6,5.66,0.07,RISK-ON,OFF
2026-04-10,🟢 BUY,AI_ETF,515980.SH,AI数字,0.0,5.66,5.66,RISK-ON,OFF
2026-04-10,🟢 BUY,科创芯片ETF,589100.SH,半导体芯片,0.0,11.33,11.33,RISK-ON,OFF
2026-04-17,🟡 REBAL,消费电子ETF,159779.SZ,AI数字,5.66,5.59,-0.08,RISK-ON,OFF
2026-04-17,🔴 SELL,非银ETF,159892.SZ,大金融,5.66,0.0,-5.66,RISK-ON,OFF
2026-04-17,🔴 SELL,创新药ETF,159992.SZ,医疗,11.33,0.0,-11.33,RISK-ON,OFF
2026-04-17,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,5.59,5.59,RISK-ON,OFF
2026-04-17,🟡 REBAL,通信ETF,515880.SH,通信光模块,5.66,5.59,-0.08,RISK-ON,OFF
2026-04-17,🟡 REBAL,AI_ETF,515980.SH,AI数字,5.66,11.18,5.51,RISK-ON,OFF
2026-04-17,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,5.59,5.59,RISK-ON,OFF
2026-04-17,🟡 REBAL,科创芯片ETF,589100.SH,半导体芯片,11.33,11.18,-0.15,RISK-ON,OFF
2026-04-23,🟡 REBAL,消费电子ETF,159779.SZ,AI数字,5.59,11.43,5.84,RISK-ON,ON
2026-04-23,🟢 BUY,云计算ETF,159890.SZ,AI数字,0.0,5.71,5.71,RISK-ON,ON
2026-04-23,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,5.71,5.71,RISK-ON,ON
2026-04-23,🔴 SELL,新能源车ETF,515030.SH,新能源,5.59,0.0,-5.59,RISK-ON,ON
2026-04-23,🟡 REBAL,通信ETF,515880.SH,通信光模块,5.59,5.71,0.12,RISK-ON,ON
2026-04-23,🟡 REBAL,AI_ETF,515980.SH,AI数字,11.18,5.71,-5.47,RISK-ON,ON
2026-04-23,🔴 SELL,机器人ETF,562500.SH,高端制造,5.59,0.0,-5.59,RISK-ON,ON
2026-04-23,🟡 REBAL,科创芯片ETF,589100.SH,半导体芯片,11.18,11.43,0.25,RISK-ON,ON
