trade_week,操作,ETF名称,ts_code,板块,上周权重(%),本周权重(%),Δ权重(pp),Gate,Regime_accel
2026-03-13,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,13.63,13.63,RISK-ON,OFF
2026-03-13,🟡 REBAL,红利ETF,515080.SH,红利,7.82,5.84,-1.98,RISK-ON,OFF
2026-03-13,🟡 REBAL,钢铁ETF,515210.SH,周期资源,5.87,5.84,-0.03,RISK-ON,OFF
2026-03-13,🟢 BUY,煤炭ETF,515220.SH,周期资源,0.0,13.63,13.63,RISK-ON,OFF
2026-03-13,🔴 SELL,石油ETF,561360.SH,周期资源,13.69,0.0,-13.69,RISK-ON,OFF
2026-03-20,🔴 SELL,电网设备ETF,159326.SZ,新能源,7.79,0.0,-7.79,RISK-ON,OFF
2026-03-20,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,13.09,13.09,RISK-ON,OFF
2026-03-20,🟡 REBAL,畜牧ETF,159867.SZ,农业,13.63,13.09,-0.54,RISK-ON,OFF
2026-03-20,🟡 REBAL,红利ETF,515080.SH,红利,5.84,13.09,7.25,RISK-ON,OFF
2026-03-20,🔴 SELL,钢铁ETF,515210.SH,周期资源,5.84,0.0,-5.84,RISK-ON,OFF
2026-03-20,🟡 REBAL,煤炭ETF,515220.SH,周期资源,13.63,5.61,-8.02,RISK-ON,OFF
2026-03-27,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,13.04,13.04,RISK-ON,OFF
2026-03-27,🟡 REBAL,光伏ETF,159857.SZ,新能源,13.09,5.59,-7.5,RISK-ON,OFF
2026-03-27,🔴 SELL,畜牧ETF,159867.SZ,农业,13.09,0.0,-13.09,RISK-ON,OFF
2026-03-27,🟢 BUY,银行ETF,512800.SH,大金融,0.0,13.04,13.04,RISK-ON,OFF
2026-03-27,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,5.59,5.59,RISK-ON,OFF
2026-03-27,🟡 REBAL,红利ETF,515080.SH,红利,13.09,7.45,-5.64,RISK-ON,OFF
2026-03-27,🔴 SELL,煤炭ETF,515220.SH,周期资源,5.61,0.0,-5.61,RISK-ON,OFF
2026-04-03,🔴 SELL,电池ETF,159755.SZ,新能源,13.04,0.0,-13.04,RISK-ON,OFF
2026-04-03,🔴 SELL,光伏ETF,159857.SZ,新能源,5.59,0.0,-5.59,RISK-ON,OFF
2026-04-03,🟢 BUY,医疗器械ETF,159883.SZ,大消费,0.0,5.51,5.51,RISK-ON,OFF
2026-04-03,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,7.35,7.35,RISK-ON,OFF
2026-04-03,🟢 BUY,创新药ETF,159992.SZ,大消费,0.0,12.86,12.86,RISK-ON,OFF
2026-04-03,🔴 SELL,银行ETF,512800.SH,大金融,13.04,0.0,-13.04,RISK-ON,OFF
2026-04-03,🟡 REBAL,新能源车ETF,515030.SH,新能源,5.59,5.51,-0.08,RISK-ON,OFF
2026-04-03,🟡 REBAL,红利ETF,515080.SH,红利,7.45,7.35,-0.1,RISK-ON,OFF
2026-04-03,🟢 BUY,食品ETF,515170.SH,大消费,0.0,5.51,5.51,RISK-ON,OFF
2026-04-10,🟢 BUY,消费电子ETF,159779.SZ,科技成长,0.0,5.7,5.7,RISK-ON,OFF
2026-04-10,🔴 SELL,医疗器械ETF,159883.SZ,大消费,5.51,0.0,-5.51,RISK-ON,OFF
2026-04-10,🟡 REBAL,非银ETF,159892.SZ,大金融,7.35,7.6,0.25,RISK-ON,OFF
2026-04-10,🟡 REBAL,创新药ETF,159992.SZ,大消费,12.86,13.3,0.43,RISK-ON,OFF
2026-04-10,🔴 SELL,新能源车ETF,515030.SH,新能源,5.51,0.0,-5.51,RISK-ON,OFF
2026-04-10,🔴 SELL,红利ETF,515080.SH,红利,7.35,0.0,-7.35,RISK-ON,OFF
2026-04-10,🔴 SELL,食品ETF,515170.SH,大消费,5.51,0.0,-5.51,RISK-ON,OFF
2026-04-10,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,7.6,7.6,RISK-ON,OFF
2026-04-10,🟢 BUY,AI_ETF,515980.SH,科技成长,0.0,5.7,5.7,RISK-ON,OFF
2026-04-10,🟢 BUY,科创芯片ETF,589100.SH,科技成长,0.0,5.7,5.7,RISK-ON,OFF
2026-04-17,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,5.7,5.63,-0.07,RISK-ON,OFF
2026-04-17,🔴 SELL,非银ETF,159892.SZ,大金融,7.6,0.0,-7.6,RISK-ON,OFF
2026-04-17,🔴 SELL,创新药ETF,159992.SZ,大消费,13.3,0.0,-13.3,RISK-ON,OFF
2026-04-17,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,13.14,13.14,RISK-ON,OFF
2026-04-17,🟡 REBAL,通信ETF,515880.SH,科技成长,7.6,7.51,-0.09,RISK-ON,OFF
2026-04-17,🟡 REBAL,AI_ETF,515980.SH,科技成长,5.7,5.63,-0.07,RISK-ON,OFF
2026-04-17,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,7.51,7.51,RISK-ON,OFF
2026-04-17,🟡 REBAL,科创芯片ETF,589100.SH,科技成长,5.7,5.63,-0.07,RISK-ON,OFF
2026-04-23,🟢 BUY,电网设备ETF,159326.SZ,新能源,0.0,7.63,7.63,RISK-ON,OFF
2026-04-23,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,5.63,5.72,0.09,RISK-ON,OFF
2026-04-23,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,5.72,5.72,RISK-ON,OFF
2026-04-23,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,7.63,7.63,RISK-ON,OFF
2026-04-23,🔴 SELL,新能源车ETF,515030.SH,新能源,13.14,0.0,-13.14,RISK-ON,OFF
2026-04-23,🟡 REBAL,通信ETF,515880.SH,科技成长,7.51,7.63,0.12,RISK-ON,OFF
2026-04-23,🟡 REBAL,AI_ETF,515980.SH,科技成长,5.63,5.72,0.09,RISK-ON,OFF
2026-04-23,🔴 SELL,机器人ETF,562500.SH,高端制造,7.51,0.0,-7.51,RISK-ON,OFF
2026-04-23,🟡 REBAL,科创芯片ETF,589100.SH,科技成长,5.63,5.72,0.09,RISK-ON,OFF
